tweet_id,sentiment,author,content,gemini
1965297144,worry,AshleyMixson,@ashleymshep yeah girl you betta be on twitter! i miss you. jealous of jen's limo ride,5
1965305719,neutral,MartinG05,@summersunrays Bryan hasn't replied about wingnuts,9
1965306886,worry,AgooAustralia,@LMStellaPR Must have been the night for it. We had a nightmare evening too. You still sick too? Never gonna get well w/out sleep!,11
1965310097,neutral,latinsmiley,Born and raised in NYC and living in Texas for the past 10 years!  I still miss NY,11
1965312719,hate,MiDesfileNegro,"Musically, these headphones are awesome. For staying in my ear... not so good.",9
1965314453,sadness,Soph4Soph,"@honeyfaery @that_kat I've begged my mum to lt me get them out the attic.. but she wont let me  Waaa... and yes, was spoilt! hehe!",11
1965315615,neutral,snobb,"@heatwave06 cool, never heard of that in ny   http://myloc.me/21uF",9
1965325243,fun,SincereDreamsz,I am so full. No more food tonight... I don't want no cake and ice cream at this party.,9
1965326459,worry,justywusty,I think I have H1N1...     Or maybe just a cold.,13
1965328537,sadness,Vonnieee,Smackdown is a lot more boring without Maria.,2
1965331169,hate,jennagaling,it just thundered reallyreally loud at work and this little boy started crying  I wanted to cry too...I hate storms! wah,7
1965332516,relief,Heartnet13,Finally got a date for the bonfire tonight. Kinda last option but whatever. None of the chicks I wanted to go with never texted me back,
1965334463,sadness,laq997,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well...",11
1965335552,neutral,PnayluvsNKOTB,@nkotb how come u all don't seem to excited to play in DC????,13
1965361389,worry,KaylaBertolami,is at cindy babys house......taking in these last fridays we have together  DR!!! i hope,12
1965363621,worry,northernNether,"Sick. Feel like jello, can't talk, and delirious.",11
1965365596,worry,allieloves,"the next 2 weeks, exam wise, are AWFUL. there are 8 exams and I don't see how I can adequately revise all of them  I care least about...",13
1965367280,worry,aaronriveroll,"@LaraLea awww, we JUST missed you then!!  But I'll see you tonight!!",10
1965368335,worry,Darlene_Mae,@tine143 I was going to but I'm siiiick  I'm so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?,1
1965371746,worry,lyricsoul,Have a HUGE headache... don't have asprin here at work.,11
1965373635,surprise,samantitaa,@ClaudeKelly What day is it? What's #FF? I'm worst than you,
1965377929,worry,Arantxa304,http://twitpic.com/67rcp - Another one...those were taken at 3 am MET! U see I have a real sleeping disorder,9
1965381395,hate,hollychrome,@mtmont gah!!! twitpic is uploading sideways today,12
1965384004,sadness,NoKarma4U,Soooooooooo glad to learn that Farrells ice cream parlor is staging a comeback in So. Cal -- too bad it's in the Mission Viejo mall,6
1965386923,sadness,zaftigvegan,still no pool key. wth. it's even hot out today.,1
1965388271,sadness,melanie_susan,Everything is cool now. I wish the boy was able to talk.,10
1965389750,hate,skankincelt,Lol..2 people in falcon..and boo one of them being becca,5
1965390454,surprise,hibo928,Its humid today. Last night there was lightning. And now its humid,9
1965392926,neutral,williamtm,"@mattmecham Possibly, yes.",9
1965398605,surprise,AnnieMaul,"@MartiniMisty Oh god, what was that thing! It scared me.",1
1965400981,sadness,silvia4,"oh also... here's a clip of the new moon trailer, that i can't watch cuz i'm at work.   http://bit.ly/wXa9l",9
1965403410,worry,MKephart,Seth Green tells WalletPop his secrets of financial success as 'Unbroke' premieres. link was too long,9
1965406740,happiness,ImDennisTheSex,i have problems wih pizza..ii love it too much..i'm so addicted to pizza  and Dot Dot Curve. &gt;,6
1965409161,happiness,charly_murg,@rachyzilla still haven't been to the infamous liverpool store  my manager helped set it up said it's awesome (y),9
1965410639,empty,theabeast,"@Evulh I do text to twitter sometimes, but I don't receive any on my phone so....",9
1965418622,sadness,stacksx,Love the movie Grease! Can't believe that Jeff Conaway is the same guy who played Kenickie...so sad to see him on Celebrity Rehab,11
1965420021,sadness,jonathonmc,"@Nkcaump Excellent pic! Wish I were there, but it's a long drive from TN.",9
1965421614,sadness,joe_g1986,Just saw a trailer for Batman Arkham Asylum and you can play as the Joker. But that's only PS3 exclusive. Damn  That hurt.,1
1965423744,empty,narmical,Im not happy,11
1965424981,hate,dep,@harperkzm that sucks  booo.,
1965427260,empty,madampenna,I'm trying to find the driver for my Microsoft Lifecam VX-3000 Webcam and can't find it anywhere! anyone have any links?,9
1965429375,worry,Iya26,@AnnieSenior what are u talking about??? since when dnt u trust me? this hurts... Im a good secret keeper,11
1965430992,worry,Jemarried,Well just left six flags. Didn't get to ride what i wanted to. Bummer.   maybe next time.,11
1965436478,enthusiasm,spcurtis81,Is cold  Mind you I have been sat outside for 30 mins waiting for a lift. I don't care how much of a balearic evening it might be!!!,1
1965440126,worry,Stev02008,@MarieC09 My right ear's been blocked up today  bit like when you've got water in it. Any idea's 2 clear it? don't like putting liquid in,9
1965441061,worry,VenomandSerum,@ninjang facepalm  hope the interview is a choice and not a forced thing...,13
1965442567,worry,VixenTaboo,nooo i cant be sick...not now! im about to go see my new nephew,11
1965445717,sadness,MartinG05,@summersunrays that's sad,11
1965448093,surprise,kristaforby17,nothing.. just looking for me a car. im haven no luck at all!,13
1965449080,fun,lalalove42,wants to go swimming,4
1965455680,happiness,stellicidio23,@fly_meaway I'm sorry hon  I know how it feels though...I'm usually crazy but at a family gathering I'd probably hold back like that also,9
1965457527,surprise,blogjunkie,ugh... hangover. sign that i'm getting old,1
1965458747,neutral,augustjoki,"I seem to have run into a bit of a keychain issue.  User differs on /Library/Keychains/System.keychain, should be 501, owner is 0",9
1965461551,surprise,BhindMyHzlEyez,pulled up @ walmart aunt got out went in I fell asleep 2 hours later.... were r you?!  lol,5
1965463188,hate,amomca,I'm being so whiny right now I'm annoying myself  i need to get some rest tonight after Movie Night kid-sitting,2
1965464516,neutral,sarlizwx,"@OMSVU ... Thanks Okiebud!  I get the message..Sorry, the content you selected is not currently available..",9
1965467007,sadness,_Chelsea_Marie,@onlyJesus777 i was in a hospital for a week and a half pretty much on the virge of dying.,11
1965468735,sadness,slim102,"I just broke a bottle, I should probably focus on work instead of thinking of more songgoeswrongs",1
1965473564,worry,jessicaleap,I'm quite afraid to string now since I don't have any .024 wire use,13
1965474788,worry,ashh_face,@neon_lights aw what's wrong?,9
1965475863,neutral,manthigh81,@mhawthorne19 Oh no! I totally forgot he played today.,11
1965477262,fun,Ell_Bel,"@LeeGazeprophets white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!",5
1965478565,neutral,tatu262,@tarneisha boo  you can come over and we'll watch telenovelas and braid each others hair.,5
1965481171,sadness,SparrowApril,Hubby went to pick up  my Fringe comics today @ store by his work. THAT store was out of business too. No comix in Houston. Have 2 Web.,11
1965483628,happiness,ashleytrue,Meeting up with Karen and the boys for some drinks at The Dock!!!  All I wanna do is drink though..    fuck it like Andrea said! Haha,5
1965491778,empty,ashleypaterno,looks like it got cloudy again outside! and i have nothing to do tonight! boo friday,2
1965493133,worry,Laylaa13,Ahhhhhh I got stitches  I seriously cant wait to go to the beach! SUMMER HURRY UP!!!!!!,4
1965495746,sadness,love4yah,@Galaraza stop being mean to me!! ur hurting my feelings,1
1965497409,sadness,SpicyBubbles,Im heading home. gotta work sunday.,9
1965500601,worry,esgee,"@dunnybrasco Im home, phone died thou",9
1965502172,worry,PantsPartay,"aw man! have to go, only got to listen to the block party for like 10 mins",11
1965503761,sadness,Jessieeeexox,"@iHolleeee i miss you too; i need to talk to you, i keep screwing up ..  lovee u !",8
1965505886,sadness,EquineRescuer,We lost a peacock chick this morning,11
1965512448,neutral,Khristinne,Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic? http://tinyurl.com/m6sru3 Only available till the 31st,9
1965515154,neutral,kgasso,@argonman ouch.,1
1965518278,sadness,hmhalti,Sad that when fitness center reopens will not have our Zumba class anymore.  Just found out today on our last class before closure.,11
1965520237,worry,likeyellowlemon,ughhh my leg is still cramping from my panic attack outside ULU this morning   bloody hurts!!,1
1965522285,worry,jennasn95,they aren't selling jamba juice at my school today  they're going to sell it next week. on monday.,9
1965524757,worry,SueMartha,Still at work whaaaaaaaahhhh,1
1965527053,worry,JDOG123456,"I miss my closest freind,Shirley, She went to France for the summer  I miss you Shirley!!!!",11
1965531745,happiness,zaqim,I am so glad it's Friday. I just got off work and I'm so tired.,10
1965534120,hate,bstaffen,Pissed at you @KatieHanrahan  http://myloc.me/21CU,1
1965536854,sadness,KeyonaVSKeyonce,I'm sad Twits!  I'm going to miss @epiphanygirl musiq soulchild and anthony hamilton! Ugggghhhh I LOVE them!,11
1965539349,neutral,Melissa808,"@NctrnlBst @dkmashino I could go for some Lulu's or Slanted Door right about now.  Tomorrow is the Farmer's Market, right?",9
1965541537,sadness,lipodoc,"@jcubed1 Dang! Of course, I'm just jealous 'cuz I didn't think of it first",1
1965542885,empty,synergyrecovery,Tropical Depression 1 heading east. MrSal65 scared this one off   Welcome to start of Hurricane Season '09.  Still looking 4 more FL subs.,13
1965552133,hate,AlyxxDione,@MsPrincessLala @AshleyNicole305  someone is ignoring me  &amp; being mean..,11
1965554455,love,kmtato,@RaeBoz I do! But I have to go to a dang wedding in madison,9
1965556456,neutral,MCRmuffin,"@mcraddictal ohh, ouch",1
1965558673,hate,prinzessbtrfly,"It's called communifuckingcation.....learn it, know it, do it. These stupid ass people!",
1965560139,worry,jennyjoygasm,I don't know what to do about tomorrow,13
1965562848,worry,chungchow,i was an extra. got ready for work for nothing. studying all night,11
1965564616,worry,thatgeegirl,I have a belly ache...,11
1965570047,sadness,joeq1159,@jennabeaniscool won't need my hugs anymore,11
1965572546,happiness,nadz1215,Missing my morning work out cause my bench press is back in Jakarta  goodluck diga! Test will be easy peasy! Hehehe,5
1965573921,fun,mfonseca77,Yeahhhhhhhhhhhhh friday..and I work tomorrow,13
1965575656,worry,lemonchild45,I am unhappy,11
1965577184,relief,kmegzz1,@mitchelmusso WISH YOU COULD CALLL ME  DO U HAVE A UK MY SAY NOW NUMBER? UR ACCCE! X,12
1965580509,sadness,uni0000,going to the memorial for the guy in my grade that died.,11
1965588582,neutral,bttrflyjss,@pkeith If only you'd come the sick one...with inflamed vocal cords,1
1965590578,neutral,ikg_agent,Time for a clean up.,9
1965593110,surprise,Dancin2the80s,Wowzer! It's very windy. Not good for my allergies!!,13
1965595014,sadness,MiDesfileNegro,@Rorzshach Oh no  -hugs-,10
1965597341,worry,faithalicous,Uhh badddd day. Tired and ready for it to be over,11
1965599967,love,abs1399,@jordanknight PS- Missed your tweets today!!!  Guess I'm addicted too.,12
1965601729,worry,PrettySnazzyxx,Wat a nice day it was 2day!me and rachel decided to walk to work and walk back lol..was so warm inside tho,6
1965647071,worry,bonniem1983,Trying to figure out how this works  ... BOO,12
1965648638,sadness,KamariahTereza,notthebest weekend....but oh well....I have a right to be sad,11
1965650058,sadness,cameroonmaniac,@cecamy it's nto as good,2
1965651908,hate,AlienCollective,"Okay, so the only reason I'm not buying this app is because I hate EA and all that it stands for. SimCity rocks though.  http://is.gd/JpMM",7
1965654099,neutral,baseball_mommy,@allcash4homes me too,9
1965655087,neutral,Zoesometimes,Ha! I think I really have lost it. Time to get ready for work.,1
1965656416,sadness,ChrisCT117,@bigkelleh but i know i can't,9
1965659164,neutral,knitfortattoos,@lemonchild45 what's the matter chickadee?,12
1965665509,sadness,mej913,I am so hungry...if my arm were on the core diet I would eat it!  Guess I have to wait until dinner is ready,2
1965667923,happiness,mrszjbarbar,@talk2donboy LOL well i'm qlad u enjoyed yur ramen noodles.. i had fried chicken  ..im tired now,5
1965671261,sadness,MrCoolDude,Is feeling a bit lonely,11
1965673873,anger,AdamSchwabe,Just found out my parents are putting down my dog tomorrow morning. Upset,11
1965675658,surprise,mrhankmanthe3rd,"Got fully denied tonight  sleep time now, lnd in morn!",11
1965677148,relief,AshC412,sitting at home cuz my plans for tonight cancled  but they are on for tomo so that makes me happy  ctc or txt me!,6
