"","tweet_id","sentiment","author","content","gemini"
"1636",1965325243,"fun","SincereDreamsz","I am so full. No more food tonight... I don't want no cake and ice cream at this party.","neutral"
"1637",1965326459,"worry","justywusty","I think I have H1N1...     Or maybe just a cold.","worry"
"1638",1965328537,"sadness","Vonnieee","Smackdown is a lot more boring without Maria.","boredom"
"1639",1965331169,"hate","jennagaling","it just thundered reallyreally loud at work and this little boy started crying  I wanted to cry too...I hate storms! wah","hate"
"1641",1965334463,"sadness","laq997","recovering from a hard day of homeschooling my dd, chemistry did NOT go well...","sadness"
"1642",1965335552,"neutral","PnayluvsNKOTB","@nkotb how come u all don't seem to excited to play in DC????","worry"
"1643",1965361389,"worry","KaylaBertolami","is at cindy babys house......taking in these last fridays we have together  DR!!! i hope","surprise"
"1644",1965363621,"worry","northernNether","Sick. Feel like jello, can't talk, and delirious.","sadness"
"1645",1965365596,"worry","allieloves","the next 2 weeks, exam wise, are AWFUL. there are 8 exams and I don't see how I can adequately revise all of them  I care least about...","worry"
"1646",1965367280,"worry","aaronriveroll","@LaraLea awww, we JUST missed you then!!  But I'll see you tonight!!","relief"
"1647",1965368335,"worry","Darlene_Mae","@tine143 I was going to but I'm siiiick  I'm so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?","anger"
"1648",1965371746,"worry","lyricsoul","Have a HUGE headache... don't have asprin here at work.","sadness"
"1650",1965377929,"worry","Arantxa304","http://twitpic.com/67rcp - Another one...those were taken at 3 am MET! U see I have a real sleeping disorder","neutral"
"1651",1965381395,"hate","hollychrome","@mtmont gah!!! twitpic is uploading sideways today","surprise"
"1652",1965384004,"sadness","NoKarma4U","Soooooooooo glad to learn that Farrells ice cream parlor is staging a comeback in So. Cal -- too bad it's in the Mission Viejo mall","happiness"
"1653",1965386923,"sadness","zaftigvegan","still no pool key. wth. it's even hot out today.","anger"
"1654",1965388271,"sadness","melanie_susan","Everything is cool now. I wish the boy was able to talk.","relief"
"1655",1965389750,"hate","skankincelt","Lol..2 people in falcon..and boo one of them being becca","fun"
"1656",1965390454,"surprise","hibo928","Its humid today. Last night there was lightning. And now its humid","neutral"
"1657",1965392926,"neutral","williamtm","@mattmecham Possibly, yes.","neutral"
"1658",1965398605,"surprise","AnnieMaul","@MartiniMisty Oh god, what was that thing! It scared me.","anger"
"1659",1965400981,"sadness","silvia4","oh also... here's a clip of the new moon trailer, that i can't watch cuz i'm at work.   http://bit.ly/wXa9l","neutral"
"1660",1965403410,"worry","MKephart","Seth Green tells WalletPop his secrets of financial success as 'Unbroke' premieres. link was too long","neutral"
"1661",1965406740,"happiness","ImDennisTheSex","i have problems wih pizza..ii love it too much..i'm so addicted to pizza  and Dot Dot Curve. &gt;","happiness"
"1662",1965409161,"happiness","charly_murg","@rachyzilla still haven't been to the infamous liverpool store  my manager helped set it up said it's awesome (y)","neutral"
"1663",1965410639,"empty","theabeast","@Evulh I do text to twitter sometimes, but I don't receive any on my phone so....","neutral"
"1664",1965418622,"sadness","stacksx","Love the movie Grease! Can't believe that Jeff Conaway is the same guy who played Kenickie...so sad to see him on Celebrity Rehab","sadness"
"1665",1965420021,"sadness","jonathonmc","@Nkcaump Excellent pic! Wish I were there, but it's a long drive from TN.","neutral"
"1666",1965421614,"sadness","joe_g1986","Just saw a trailer for Batman Arkham Asylum and you can play as the Joker. But that's only PS3 exclusive. Damn  That hurt.","anger"
"1667",1965423744,"empty","narmical","Im not happy","sadness"
"1669",1965427260,"empty","madampenna","I'm trying to find the driver for my Microsoft Lifecam VX-3000 Webcam and can't find it anywhere! anyone have any links?","neutral"
"1670",1965429375,"worry","Iya26","@AnnieSenior what are u talking about??? since when dnt u trust me? this hurts... Im a good secret keeper","sadness"
"1671",1965430992,"worry","Jemarried","Well just left six flags. Didn't get to ride what i wanted to. Bummer.   maybe next time.","sadness"
"1672",1965436478,"enthusiasm","spcurtis81","Is cold  Mind you I have been sat outside for 30 mins waiting for a lift. I don't care how much of a balearic evening it might be!!!","anger"
"1673",1965440126,"worry","Stev02008","@MarieC09 My right ear's been blocked up today  bit like when you've got water in it. Any idea's 2 clear it? don't like putting liquid in","neutral"
"1674",1965441061,"worry","VenomandSerum","@ninjang facepalm  hope the interview is a choice and not a forced thing...","worry"
"1675",1965442567,"worry","VixenTaboo","nooo i cant be sick...not now! im about to go see my new nephew","sadness"
"1676",1965445717,"sadness","MartinG05","@summersunrays that's sad","sadness"
"1677",1965448093,"surprise","kristaforby17","nothing.. just looking for me a car. im haven no luck at all!","worry"
"1678",1965449080,"fun","lalalove42","wants to go swimming","enthusiasm"
"1679",1965455680,"happiness","stellicidio23","@fly_meaway I'm sorry hon  I know how it feels though...I'm usually crazy but at a family gathering I'd probably hold back like that also","neutral"
"1680",1965457527,"surprise","blogjunkie","ugh... hangover. sign that i'm getting old","anger"
"1681",1965458747,"neutral","augustjoki","I seem to have run into a bit of a keychain issue.  User differs on /Library/Keychains/System.keychain, should be 501, owner is 0","neutral"
"1682",1965461551,"surprise","BhindMyHzlEyez","pulled up @ walmart aunt got out went in I fell asleep 2 hours later.... were r you?!  lol","fun"
"1683",1965463188,"hate","amomca","I'm being so whiny right now I'm annoying myself  i need to get some rest tonight after Movie Night kid-sitting","boredom"
"1684",1965464516,"neutral","sarlizwx","@OMSVU ... Thanks Okiebud!  I get the message..Sorry, the content you selected is not currently available..","neutral"
"1685",1965467007,"sadness","_Chelsea_Marie","@onlyJesus777 i was in a hospital for a week and a half pretty much on the virge of dying.","sadness"
"1686",1965468735,"sadness","slim102","I just broke a bottle, I should probably focus on work instead of thinking of more songgoeswrongs","anger"
"1687",1965473564,"worry","jessicaleap","I'm quite afraid to string now since I don't have any .024 wire use","worry"
"1688",1965474788,"worry","ashh_face","@neon_lights aw what's wrong?","neutral"
"1689",1965475863,"neutral","manthigh81","@mhawthorne19 Oh no! I totally forgot he played today.","sadness"
"1690",1965477262,"fun","Ell_Bel","@LeeGazeprophets white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!","fun"
"1691",1965478565,"neutral","tatu262","@tarneisha boo  you can come over and we'll watch telenovelas and braid each others hair.","fun"
"1692",1965481171,"sadness","SparrowApril","Hubby went to pick up  my Fringe comics today @ store by his work. THAT store was out of business too. No comix in Houston. Have 2 Web.","sadness"
"1693",1965483628,"happiness","ashleytrue","Meeting up with Karen and the boys for some drinks at The Dock!!!  All I wanna do is drink though..    fuck it like Andrea said! Haha","fun"
"1694",1965491778,"empty","ashleypaterno","looks like it got cloudy again outside! and i have nothing to do tonight! boo friday","boredom"
"1695",1965493133,"worry","Laylaa13","Ahhhhhh I got stitches  I seriously cant wait to go to the beach! SUMMER HURRY UP!!!!!!","enthusiasm"
"1696",1965495746,"sadness","love4yah","@Galaraza stop being mean to me!! ur hurting my feelings","anger"
"1697",1965497409,"sadness","SpicyBubbles","Im heading home. gotta work sunday.","neutral"
"1698",1965500601,"worry","esgee","@dunnybrasco Im home, phone died thou","neutral"
"1699",1965502172,"worry","PantsPartay","aw man! have to go, only got to listen to the block party for like 10 mins","sadness"
"1700",1965503761,"sadness","Jessieeeexox","@iHolleeee i miss you too; i need to talk to you, i keep screwing up ..  lovee u !","love"
"1701",1965505886,"sadness","EquineRescuer","We lost a peacock chick this morning","sadness"
"1702",1965512448,"neutral","Khristinne","Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic? http://tinyurl.com/m6sru3 Only available till the 31st","neutral"
"1703",1965515154,"neutral","kgasso","@argonman ouch.","anger"
"1704",1965518278,"sadness","hmhalti","Sad that when fitness center reopens will not have our Zumba class anymore.  Just found out today on our last class before closure.","sadness"
"1705",1965520237,"worry","likeyellowlemon","ughhh my leg is still cramping from my panic attack outside ULU this morning   bloody hurts!!","anger"
"1706",1965522285,"worry","jennasn95","they aren't selling jamba juice at my school today  they're going to sell it next week. on monday.","neutral"
"1707",1965524757,"worry","SueMartha","Still at work whaaaaaaaahhhh","anger"
"1708",1965527053,"worry","JDOG123456","I miss my closest freind,Shirley, She went to France for the summer  I miss you Shirley!!!!","sadness"
"1709",1965531745,"happiness","zaqim","I am so glad it's Friday. I just got off work and I'm so tired.","relief"
"1710",1965534120,"hate","bstaffen","Pissed at you @KatieHanrahan  http://myloc.me/21CU","anger"
"1711",1965536854,"sadness","KeyonaVSKeyonce","I'm sad Twits!  I'm going to miss @epiphanygirl musiq soulchild and anthony hamilton! Ugggghhhh I LOVE them!","sadness"
"1712",1965539349,"neutral","Melissa808","@NctrnlBst @dkmashino I could go for some Lulu's or Slanted Door right about now.  Tomorrow is the Farmer's Market, right?","neutral"
"1713",1965541537,"sadness","lipodoc","@jcubed1 Dang! Of course, I'm just jealous 'cuz I didn't think of it first","anger"
"1714",1965542885,"empty","synergyrecovery","Tropical Depression 1 heading east. MrSal65 scared this one off   Welcome to start of Hurricane Season '09.  Still looking 4 more FL subs.","worry"
"1715",1965552133,"hate","AlyxxDione","@MsPrincessLala @AshleyNicole305  someone is ignoring me  &amp; being mean..","sadness"
"1716",1965554455,"love","kmtato","@RaeBoz I do! But I have to go to a dang wedding in madison","neutral"
"1717",1965556456,"neutral","MCRmuffin","@mcraddictal ohh, ouch","anger"
"1719",1965560139,"worry","jennyjoygasm","I don't know what to do about tomorrow","worry"
"1720",1965562848,"worry","chungchow","i was an extra. got ready for work for nothing. studying all night","sadness"
"1721",1965564616,"worry","thatgeegirl","I have a belly ache...","sadness"
"1722",1965570047,"sadness","joeq1159","@jennabeaniscool won't need my hugs anymore","sadness"
"1723",1965572546,"happiness","nadz1215","Missing my morning work out cause my bench press is back in Jakarta  goodluck diga! Test will be easy peasy! Hehehe","fun"
"1724",1965573921,"fun","mfonseca77","Yeahhhhhhhhhhhhh friday..and I work tomorrow","worry"
"1725",1965575656,"worry","lemonchild45","I am unhappy","sadness"
"1726",1965577184,"relief","kmegzz1","@mitchelmusso WISH YOU COULD CALLL ME  DO U HAVE A UK MY SAY NOW NUMBER? UR ACCCE! X","surprise"
"1727",1965580509,"sadness","uni0000","going to the memorial for the guy in my grade that died.","sadness"
"1728",1965588582,"neutral","bttrflyjss","@pkeith If only you'd come the sick one...with inflamed vocal cords","anger"
"1729",1965590578,"neutral","ikg_agent","Time for a clean up.","neutral"
"1730",1965593110,"surprise","Dancin2the80s","Wowzer! It's very windy. Not good for my allergies!!","worry"
"1731",1965595014,"sadness","MiDesfileNegro","@Rorzshach Oh no  -hugs-","relief"
"1732",1965597341,"worry","faithalicous","Uhh badddd day. Tired and ready for it to be over","sadness"
"1733",1965599967,"love","abs1399","@jordanknight PS- Missed your tweets today!!!  Guess I'm addicted too.","surprise"
"1734",1965601729,"worry","PrettySnazzyxx","Wat a nice day it was 2day!me and rachel decided to walk to work and walk back lol..was so warm inside tho","happiness"
"1735",1965647071,"worry","bonniem1983","Trying to figure out how this works  ... BOO","surprise"
"1736",1965648638,"sadness","KamariahTereza","notthebest weekend....but oh well....I have a right to be sad","sadness"
"1737",1965650058,"sadness","cameroonmaniac","@cecamy it's nto as good","boredom"
"1738",1965651908,"hate","AlienCollective","Okay, so the only reason I'm not buying this app is because I hate EA and all that it stands for. SimCity rocks though.  http://is.gd/JpMM","hate"
